CASE COUNT,CASE COUNT_7 DA,DEATH COUNT_7 DA,HOSPITALIZED COUNT,DEATH COUNT,BOROUGH,HOSPITALIZED COUNT_7 DA,date_of_interest
2328,1265,9,83,10,Citywide,68,11/29/2021
1060,1151,8,58,9,Citywide,64,11/28/2021
971,1119,8,63,9,Citywide,62,11/27/2021
1171,1099,8,75,9,Citywide,60,11/26/2021
531,1100,8,68,8,Citywide,56,11/25/2021
1416,1212,8,68,12,Citywide,54,11/24/2021
1378,1199,7,63,6,Citywide,52,11/23/2021
1528,1184,8,56,6,Citywide,49,11/22/2021
840,1146,8,42,4,Citywide,48,11/21/2021
826,1124,8,47,10,Citywide,47,11/20/2021
1184,1094,8,51,8,Citywide,47,11/19/2021
1310,1072,8,54,8,Citywide,46,11/18/2021
1329,1009,8,51,7,Citywide,45,11/17/2021
1272,969,8,42,10,Citywide,44,11/16/2021
1263,936,8,48,9,Citywide,43,11/15/2021
686,917,8,39,6,Citywide,42,11/14/2021
614,897,8,43,5,Citywide,42,11/13/2021
1028,882,9,42,14,Citywide,41,11/12/2021
874,845,8,49,6,Citywide,40,11/11/2021
1048,849,8,46,6,Citywide,39,11/10/2021
1037,817,8,34,12,Citywide,40,11/9/2021
1135,784,7,43,8,Citywide,42,11/8/2021
542,733,7,34,8,Citywide,41,11/7/2021
508,720,7,40,11,Citywide,41,11/6/2021
769,704,6,34,5,Citywide,40,11/5/2021
906,686,6,39,4,Citywide,39,11/4/2021
825,662,7,53,6,Citywide,39,11/3/2021
805,652,7,51,9,Citywide,39,11/2/2021
779,623,7,39,4,Citywide,38,11/1/2021
446,639,8,31,7,Citywide,37,10/31/2021
400,639,9,30,10,Citywide,39,10/30/2021
641,646,9,32,4,Citywide,41,10/29/2021
738,654,9,40,7,Citywide,43,10/28/2021
758,665,10,49,9,Citywide,44,10/27/2021
597,671,10,43,7,Citywide,45,10/26/2021
896,699,10,35,9,Citywide,46,10/25/2021
444,696,11,44,14,Citywide,49,10/24/2021
451,716,10,42,10,Citywide,50,10/23/2021
695,722,9,47,9,Citywide,52,10/22/2021
811,749,9,50,13,Citywide,54,10/21/2021
800,780,8,52,7,Citywide,53,10/20/2021
798,824,9,51,10,Citywide,56,10/19/2021
874,874,8,58,11,Citywide,56,10/18/2021
586,882,7,47,9,Citywide,56,10/17/2021
489,897,8,56,6,Citywide,56,10/16/2021
886,914,9,61,7,Citywide,58,10/15/2021
1025,932,10,49,8,Citywide,56,10/14/2021
1111,940,10,73,9,Citywide,58,10/13/2021
1144,945,11,48,3,Citywide,56,10/12/2021
935,963,12,56,9,Citywide,60,10/11/2021
688,1011,12,51,16,Citywide,63,10/10/2021
612,1043,12,68,8,Citywide,64,10/9/2021
1012,1052,12,45,15,Citywide,64,10/8/2021
1079,1063,11,62,13,Citywide,69,10/7/2021
1147,1072,10,63,15,Citywide,69,10/6/2021
1270,1064,10,72,6,Citywide,69,10/5/2021
1271,1043,11,78,12,Citywide,68,10/4/2021
907,1060,12,63,12,Citywide,68,10/3/2021
681,1053,12,63,12,Citywide,67,10/2/2021
1087,1072,13,81,8,Citywide,68,10/1/2021
1139,1091,13,64,8,Citywide,68,9/30/2021
1096,1113,13,64,13,Citywide,73,9/29/2021
1118,1158,13,66,13,Citywide,77,9/28/2021
1391,1185,13,75,17,Citywide,80,9/27/2021
856,1220,13,55,15,Citywide,84,9/26/2021
814,1249,13,69,15,Citywide,86,9/25/2021
1222,1269,13,81,8,Citywide,88,9/24/2021
1292,1313,13,99,12,Citywide,89,9/23/2021
1415,1326,13,97,13,Citywide,87,9/22/2021
1302,1354,12,85,13,Citywide,87,9/21/2021
1642,1403,12,99,16,Citywide,86,9/20/2021
1057,1417,11,69,16,Citywide,87,9/19/2021
956,1439,11,87,10,Citywide,90,9/18/2021
1525,1451,11,89,11,Citywide,89,9/17/2021
1388,1454,12,83,11,Citywide,91,9/16/2021
1611,1500,13,95,10,Citywide,93,9/15/2021
1642,1498,14,82,9,Citywide,94,9/14/2021
1738,1487,14,104,12,Citywide,98,9/13/2021
1213,1374,15,88,11,Citywide,94,9/12/2021
1037,1337,15,84,15,Citywide,92,9/11/2021
1548,1318,15,99,15,Citywide,95,9/10/2021
1713,1300,14,100,18,Citywide,92,9/9/2021
1592,1260,13,98,21,Citywide,91,9/8/2021
1571,1255,12,111,7,Citywide,95,9/7/2021
942,1263,12,77,17,Citywide,97,9/6/2021
954,1391,11,74,13,Citywide,103,9/5/2021
905,1396,11,108,12,Citywide,106,9/4/2021
1422,1407,12,78,8,Citywide,102,9/3/2021
1432,1411,12,93,11,Citywide,107,9/2/2021
1560,1442,12,126,13,Citywide,108,9/1/2021
1623,1474,12,123,10,Citywide,106,8/31/2021
1840,1505,12,120,13,Citywide,104,8/30/2021
989,1521,12,93,13,Citywide,104,8/29/2021
985,1482,11,84,14,Citywide,105,8/28/2021
1451,1497,11,109,10,Citywide,110,8/27/2021
1644,1513,11,104,13,Citywide,112,8/26/2021
1787,1520,11,108,8,Citywide,111,8/25/2021
1837,1524,12,108,11,Citywide,111,8/24/2021
1952,1511,12,119,12,Citywide,115,8/23/2021
718,1508,11,105,10,Citywide,117,8/22/2021
1091,1569,11,115,16,Citywide,118,8/21/2021
1561,1563,10,123,6,Citywide,115,8/20/2021
1694,1568,10,98,14,Citywide,117,8/19/2021
1814,1577,9,109,13,Citywide,120,8/18/2021
1745,1569,9,136,15,Citywide,124,8/17/2021
1932,1558,7,131,6,Citywide,122,8/16/2021
1145,1552,8,112,6,Citywide,122,8/15/2021
1048,1541,8,93,10,Citywide,120,8/14/2021
1600,1556,8,139,9,Citywide,119,8/13/2021
1758,1553,9,123,6,Citywide,115,8/12/2021
1753,1520,9,136,9,Citywide,111,8/11/2021
1667,1500,9,119,6,Citywide,104,8/10/2021
1892,1488,8,130,9,Citywide,101,8/9/2021
1072,1442,7,99,6,Citywide,93,8/8/2021
1149,1408,8,87,14,Citywide,86,8/7/2021
1577,1365,7,114,12,Citywide,83,8/6/2021
1528,1323,6,89,6,Citywide,78,8/5/2021
1614,1289,6,88,8,Citywide,76,8/4/2021
1585,1236,6,99,2,Citywide,75,8/3/2021
1569,1181,7,74,4,Citywide,71,8/2/2021
831,1132,6,48,11,Citywide,69,8/1/2021
850,1104,5,70,4,Citywide,68,7/31/2021
1282,1061,5,79,9,Citywide,64,7/30/2021
1290,1009,4,76,7,Citywide,60,7/29/2021
1243,964,3,76,6,Citywide,56,7/28/2021
1199,915,3,71,5,Citywide,52,7/27/2021
1228,845,3,62,1,Citywide,50,7/26/2021
635,786,3,41,4,Citywide,48,7/25/2021
552,751,3,41,2,Citywide,48,7/24/2021
919,721,4,51,3,Citywide,47,7/23/2021
975,669,4,52,3,Citywide,45,7/22/2021
894,609,4,47,2,Citywide,42,7/21/2021
711,559,4,53,4,Citywide,42,7/20/2021
813,523,4,53,5,Citywide,38,7/19/2021
394,475,4,38,2,Citywide,34,7/18/2021
340,458,4,37,6,Citywide,32,7/17/2021
557,443,4,37,5,Citywide,30,7/16/2021
552,416,3,28,5,Citywide,30,7/15/2021
549,390,3,46,2,Citywide,29,7/14/2021
457,369,3,26,3,Citywide,26,7/13/2021
477,356,3,24,4,Citywide,26,7/12/2021
272,315,2,27,4,Citywide,24,7/11/2021
238,293,2,20,2,Citywide,24,7/10/2021
370,280,3,36,2,Citywide,24,7/9/2021
369,261,3,25,2,Citywide,24,7/8/2021
402,237,4,23,2,Citywide,25,7/7/2021
364,212,4,24,3,Citywide,24,7/6/2021
187,190,4,15,2,Citywide,24,7/5/2021
124,193,5,23,3,Citywide,25,7/4/2021
146,191,4,21,6,Citywide,25,7/3/2021
232,187,4,35,6,Citywide,25,7/2/2021
204,179,4,31,4,Citywide,23,7/1/2021
226,175,4,21,4,Citywide,20,6/30/2021
213,170,4,21,4,Citywide,21,6/29/2021
206,164,5,26,6,Citywide,22,6/28/2021
109,158,4,23,1,Citywide,23,6/27/2021
118,156,5,18,3,Citywide,23,6/26/2021
180,155,6,18,5,Citywide,22,6/25/2021
175,152,6,14,5,Citywide,23,6/24/2021
187,154,7,24,5,Citywide,25,6/23/2021
171,152,7,34,7,Citywide,25,6/22/2021
168,153,7,29,3,Citywide,23,6/21/2021
96,155,8,25,5,Citywide,23,6/20/2021
107,158,8,13,11,Citywide,23,6/19/2021
160,160,7,19,8,Citywide,25,6/18/2021
188,164,7,29,9,Citywide,25,6/17/2021
173,159,6,23,7,Citywide,25,6/16/2021
179,165,7,25,6,Citywide,25,6/15/2021
182,164,7,25,7,Citywide,26,6/14/2021
115,170,7,30,6,Citywide,27,6/13/2021
121,172,7,21,5,Citywide,27,6/12/2021
189,175,7,25,7,Citywide,26,6/11/2021
156,180,7,25,6,Citywide,26,6/10/2021
211,188,8,24,9,Citywide,27,6/9/2021
176,192,8,35,10,Citywide,29,6/8/2021
222,208,8,32,6,Citywide,29,6/7/2021
130,194,9,24,5,Citywide,27,6/6/2021
143,192,9,16,6,Citywide,27,6/5/2021
225,189,10,25,7,Citywide,29,6/4/2021
206,187,11,30,10,Citywide,30,6/3/2021
244,195,10,44,11,Citywide,32,6/2/2021
289,195,9,33,12,Citywide,31,6/1/2021
118,198,9,17,12,Citywide,32,5/31/2021
118,231,8,27,8,Citywide,34,5/30/2021
126,241,9,25,9,Citywide,37,5/29/2021
210,257,10,35,12,Citywide,39,5/28/2021
257,276,10,45,9,Citywide,41,5/27/2021
249,296,11,33,4,Citywide,44,5/26/2021
305,315,12,41,6,Citywide,47,5/25/2021
355,330,13,35,10,Citywide,49,5/24/2021
187,344,14,46,11,Citywide,54,5/23/2021
233,358,15,35,17,Citywide,53,5/22/2021
349,366,14,52,13,Citywide,54,5/21/2021
397,386,16,65,14,Citywide,57,5/20/2021
377,403,17,57,14,Citywide,57,5/19/2021
415,434,18,53,14,Citywide,58,5/18/2021
453,464,19,72,16,Citywide,60,5/17/2021
280,493,21,40,16,Citywide,60,5/16/2021
292,502,22,41,10,Citywide,63,5/15/2021
487,515,24,69,28,Citywide,66,5/14/2021
516,548,25,65,24,Citywide,67,5/13/2021
594,586,26,63,18,Citywide,69,5/12/2021
628,612,27,70,21,Citywide,72,5/11/2021
654,648,28,71,28,Citywide,75,5/10/2021
343,688,27,61,26,Citywide,78,5/9/2021
384,720,28,63,24,Citywide,79,5/8/2021
715,748,29,73,36,Citywide,81,5/7/2021
785,782,29,82,27,Citywide,84,5/6/2021
778,820,30,81,26,Citywide,89,5/5/2021
876,882,30,96,28,Citywide,96,5/4/2021
936,919,30,89,23,Citywide,99,5/3/2021
568,981,32,72,30,Citywide,107,5/2/2021
578,1008,31,76,31,Citywide,113,5/1/2021
950,1047,30,93,38,Citywide,117,4/30/2021
1053,1096,32,117,31,Citywide,126,4/29/2021
1211,1140,33,127,29,Citywide,132,4/28/2021
1137,1170,34,116,31,Citywide,130,4/27/2021
1373,1237,34,146,31,Citywide,136,4/26/2021
754,1310,36,119,24,Citywide,140,4/25/2021
854,1352,37,102,29,Citywide,147,4/24/2021
1288,1413,38,152,46,Citywide,156,4/23/2021
1360,1490,36,161,41,Citywide,162,4/22/2021
1423,1584,36,116,35,Citywide,171,4/21/2021
1607,1701,36,154,33,Citywide,182,4/20/2021
1885,1809,36,177,42,Citywide,189,4/19/2021
1050,1902,36,166,35,Citywide,193,4/18/2021
1275,1940,39,166,35,Citywide,192,4/17/2021
1830,2004,41,197,30,Citywide,196,4/16/2021
2016,2095,44,219,42,Citywide,197,4/15/2021
2242,2175,46,194,35,Citywide,197,4/14/2021
2365,2249,47,205,36,Citywide,200,4/13/2021
2535,2340,48,203,41,Citywide,203,4/12/2021
1315,2445,50,161,53,Citywide,213,4/11/2021
1723,2467,49,190,48,Citywide,220,4/10/2021
2467,2514,49,205,54,Citywide,227,4/9/2021
2575,2536,49,219,54,Citywide,235,4/8/2021
2763,2577,50,219,42,Citywide,242,4/7/2021
3004,2638,52,227,46,Citywide,252,4/6/2021
3270,2664,52,268,54,Citywide,257,4/5/2021
1466,2705,51,215,47,Citywide,262,4/4/2021
2050,2745,52,235,48,Citywide,261,4/3/2021
2622,2770,53,264,54,Citywide,266,4/2/2021
2867,2883,54,265,57,Citywide,272,4/1/2021
3185,3016,56,290,61,Citywide,279,3/31/2021
3185,3054,53,265,42,Citywide,279,3/30/2021
3558,3064,55,303,48,Citywide,281,3/29/2021
1750,3110,56,208,57,Citywide,284,3/28/2021
2221,3159,55,264,52,Citywide,293,3/27/2021
3416,3151,55,311,64,Citywide,293,3/26/2021
3798,3098,52,309,70,Citywide,285,3/25/2021
3452,2973,50,291,41,Citywide,284,3/24/2021
3254,2933,51,282,54,Citywide,282,3/23/2021
3882,2925,52,325,54,Citywide,277,3/22/2021
2093,2855,51,269,50,Citywide,273,3/21/2021
2160,2831,49,261,49,Citywide,270,3/20/2021
3047,2833,51,257,45,Citywide,264,3/19/2021
2921,2856,55,305,59,Citywide,269,3/18/2021
3174,2882,55,276,45,Citywide,267,3/17/2021
3195,2886,57,249,64,Citywide,267,3/16/2021
3395,2907,58,292,44,Citywide,272,3/15/2021
1926,2908,61,252,40,Citywide,272,3/14/2021
2174,2901,64,220,62,Citywide,271,3/13/2021
3204,2882,63,291,72,Citywide,274,3/12/2021
3107,2836,61,289,56,Citywide,269,3/11/2021
3203,2838,61,279,62,Citywide,270,3/10/2021
3342,2844,63,280,71,Citywide,274,3/9/2021
3399,2810,60,294,67,Citywide,273,3/8/2021
1875,2857,59,246,60,Citywide,277,3/7/2021
2043,2880,61,239,56,Citywide,276,3/6/2021
2886,2877,62,256,54,Citywide,276,3/5/2021
3118,2928,64,296,60,Citywide,287,3/4/2021
3244,2979,66,305,71,Citywide,286,3/3/2021
3108,3011,67,273,53,Citywide,292,3/2/2021
3726,3063,70,321,62,Citywide,300,3/1/2021
2037,3048,72,243,69,Citywide,304,2/28/2021
2018,3084,70,240,65,Citywide,308,2/27/2021
3242,3152,71,328,71,Citywide,316,2/26/2021
3480,3120,69,290,72,Citywide,312,2/25/2021
3464,2915,66,352,79,Citywide,308,2/24/2021
3473,2911,67,327,73,Citywide,299,2/23/2021
3625,2947,68,349,74,Citywide,303,2/22/2021
2285,2838,69,270,59,Citywide,298,2/21/2021
2494,2782,72,295,69,Citywide,294,2/20/2021
3018,2741,74,302,57,Citywide,292,2/19/2021
2048,2783,78,261,54,Citywide,298,2/18/2021
3436,2979,84,291,80,Citywide,306,2/17/2021
3724,3028,83,351,85,Citywide,315,2/16/2021
2862,3029,81,319,82,Citywide,322,2/15/2021
1894,3253,81,242,80,Citywide,332,2/14/2021
2206,3218,81,278,82,Citywide,341,2/13/2021
3314,3343,80,344,81,Citywide,353,2/12/2021
3415,3463,80,318,96,Citywide,367,2/11/2021
3778,3668,79,356,78,Citywide,382,2/10/2021
3735,3863,79,395,71,Citywide,394,2/9/2021
4431,3710,80,389,81,Citywide,395,2/8/2021
1645,3217,78,310,78,Citywide,380,2/7/2021
3080,3395,77,359,77,Citywide,380,2/6/2021
4157,3366,77,439,81,Citywide,367,2/5/2021
4851,3297,78,428,90,Citywide,363,2/4/2021
5145,3288,78,437,76,Citywide,357,2/3/2021
2659,3269,80,401,77,Citywide,356,2/2/2021
980,3584,80,288,64,Citywide,351,2/1/2021
2894,4275,80,307,73,Citywide,368,1/31/2021
2877,4280,79,269,79,Citywide,372,1/30/2021
3671,4363,79,408,88,Citywide,380,1/29/2021
4793,4512,78,392,86,Citywide,383,1/28/2021
5007,4533,75,425,90,Citywide,387,1/27/2021
4865,4519,72,368,79,Citywide,379,1/26/2021
5815,4558,73,407,65,Citywide,382,1/25/2021
2930,4391,74,336,68,Citywide,387,1/24/2021
3461,4389,72,323,78,Citywide,387,1/23/2021
4715,4392,70,431,79,Citywide,394,1/22/2021
4939,4410,68,416,63,Citywide,388,1/21/2021
4909,4456,68,375,74,Citywide,390,1/20/2021
5140,4494,67,387,82,Citywide,398,1/19/2021
4644,4508,66,444,73,Citywide,399,1/18/2021
2918,4690,64,334,55,Citywide,393,1/17/2021
3479,4730,63,370,66,Citywide,389,1/16/2021
4844,4760,64,391,62,Citywide,383,1/15/2021
5259,4825,64,431,65,Citywide,378,1/14/2021
5177,4852,62,429,67,Citywide,368,1/13/2021
5238,4924,61,393,73,Citywide,361,1/12/2021
5914,5055,60,403,58,Citywide,355,1/11/2021
3199,5154,60,308,52,Citywide,355,1/10/2021
3691,5192,58,328,70,Citywide,354,1/9/2021
5299,5265,56,354,60,Citywide,354,1/8/2021
5444,4699,53,360,52,Citywide,346,1/7/2021
5684,4406,51,379,59,Citywide,335,1/6/2021
6156,4306,48,350,66,Citywide,326,1/5/2021
6603,4171,46,408,61,Citywide,322,1/4/2021
3465,3997,43,299,39,Citywide,314,1/3/2021
4202,3915,44,326,57,Citywide,306,1/2/2021
1340,3808,41,299,35,Citywide,297,1/1/2021
3393,3766,42,283,41,Citywide,292,12/31/2020
4985,3712,42,316,40,Citywide,291,12/30/2020
5206,3549,42,323,49,Citywide,289,12/29/2020
5391,3392,42,349,43,Citywide,284,12/28/2020
2889,3241,42,243,45,Citywide,281,12/27/2020
3454,3164,40,264,37,Citywide,281,12/26/2020
1046,3035,39,266,39,Citywide,277,12/25/2020
3015,3376,39,277,39,Citywide,278,12/24/2020
3844,3220,38,301,39,Citywide,271,12/23/2020
4102,3069,38,285,53,Citywide,259,12/22/2020
4338,3009,35,330,41,Citywide,252,12/21/2020
2346,2901,34,243,30,Citywide,243,12/20/2020
2557,2876,33,240,30,Citywide,240,12/19/2020
3427,2826,34,272,39,Citywide,236,12/18/2020
1926,2762,32,229,35,Citywide,232,12/17/2020
2787,2937,31,215,40,Citywide,234,12/16/2020
3681,2983,29,236,32,Citywide,243,12/15/2020
3580,2894,28,264,30,Citywide,241,12/14/2020
2176,2854,26,225,26,Citywide,235,12/13/2020
2206,2794,25,209,33,Citywide,228,12/12/2020
2980,2749,24,246,30,Citywide,223,12/11/2020
3149,2725,23,245,25,Citywide,214,12/10/2020
3106,2696,22,275,27,Citywide,210,12/9/2020
3059,2699,22,222,22,Citywide,195,12/8/2020
3304,2735,22,221,19,Citywide,192,12/7/2020
1755,2676,22,175,21,Citywide,187,12/6/2020
1887,2696,21,177,23,Citywide,186,12/5/2020
2816,2689,20,182,26,Citywide,178,12/4/2020
2945,2615,18,215,18,Citywide,175,12/3/2020
3129,2311,16,172,27,Citywide,166,12/2/2020
3308,2203,14,201,20,Citywide,161,12/1/2020
2895,2026,14,187,18,Citywide,151,11/30/2020
1891,1944,13,166,15,Citywide,146,11/29/2020
1839,1838,12,126,13,Citywide,138,11/28/2020
2298,1759,12,158,15,Citywide,137,11/27/2020
817,1684,11,154,7,Citywide,134,11/26/2020
2370,1833,11,138,13,Citywide,131,11/25/2020
2074,1745,11,130,16,Citywide,128,11/24/2020
2317,1695,10,149,13,Citywide,124,11/23/2020
1148,1626,9,114,10,Citywide,120,11/22/2020
1290,1590,10,118,11,Citywide,117,11/21/2020
1773,1552,10,134,7,Citywide,114,11/20/2020
1857,1512,9,131,9,Citywide,108,11/19/2020
1753,1462,10,119,10,Citywide,101,11/18/2020
1730,1431,10,102,10,Citywide,98,11/17/2020
1832,1412,10,124,8,Citywide,96,11/16/2020
896,1371,9,90,14,Citywide,89,11/15/2020
1025,1356,9,100,9,Citywide,85,11/14/2020
1494,1330,9,92,6,Citywide,80,11/13/2020
1501,1265,10,78,16,Citywide,76,11/12/2020
1540,1213,9,99,9,Citywide,77,11/11/2020
1599,1152,9,87,7,Citywide,72,11/10/2020
1545,1053,9,78,5,Citywide,70,11/9/2020
788,968,10,64,8,Citywide,68,11/8/2020
845,927,11,60,13,Citywide,67,11/7/2020
1037,864,9,63,10,Citywide,65,11/6/2020
1139,809,9,85,9,Citywide,65,11/5/2020
1113,735,9,68,9,Citywide,61,11/4/2020
903,688,8,75,12,Citywide,58,11/3/2020
953,665,8,64,10,Citywide,54,11/2/2020
501,628,7,54,12,Citywide,52,11/1/2020
403,609,6,47,4,Citywide,51,10/31/2020
654,606,6,61,10,Citywide,51,10/30/2020
621,599,5,59,4,Citywide,51,10/29/2020
783,618,5,44,4,Citywide,50,10/28/2020
742,600,5,46,9,Citywide,51,10/27/2020
695,580,5,55,4,Citywide,55,10/26/2020
362,570,5,44,9,Citywide,57,10/25/2020
386,577,4,47,1,Citywide,56,10/24/2020
601,574,5,60,5,Citywide,54,10/23/2020
759,560,5,53,3,Citywide,53,10/22/2020
654,538,6,53,5,Citywide,56,10/21/2020
601,528,6,72,5,Citywide,57,10/20/2020
626,526,6,68,7,Citywide,53,10/19/2020
412,510,6,40,4,Citywide,51,10/18/2020
366,491,7,35,5,Citywide,52,10/17/2020
503,484,6,49,7,Citywide,53,10/16/2020
604,487,6,74,8,Citywide,53,10/15/2020
583,476,5,58,6,Citywide,49,10/14/2020
588,470,5,49,5,Citywide,48,10/13/2020
515,467,5,51,8,Citywide,47,10/12/2020
281,503,4,49,7,Citywide,48,10/11/2020
314,511,4,38,4,Citywide,47,10/10/2020
524,509,4,54,2,Citywide,45,10/9/2020
525,520,4,47,5,Citywide,45,10/8/2020
541,546,4,45,4,Citywide,44,10/7/2020
571,555,4,47,3,Citywide,45,10/6/2020
766,577,5,56,0,Citywide,45,10/5/2020
335,530,5,44,7,Citywide,43,10/4/2020
299,537,5,25,5,Citywide,41,10/3/2020
605,534,5,49,3,Citywide,42,10/2/2020
705,514,5,41,5,Citywide,41,10/1/2020
605,490,5,51,8,Citywide,41,9/30/2020
723,491,4,50,6,Citywide,39,9/29/2020
437,459,4,38,3,Citywide,37,9/28/2020
382,476,4,35,2,Citywide,36,9/27/2020
280,453,4,27,5,Citywide,34,9/26/2020
463,444,4,46,5,Citywide,33,9/25/2020
542,420,4,41,3,Citywide,32,9/24/2020
612,405,4,38,4,Citywide,31,9/23/2020
497,383,4,34,3,Citywide,32,9/22/2020
558,371,4,29,3,Citywide,31,9/21/2020
220,357,4,24,5,Citywide,32,9/20/2020
216,363,4,21,5,Citywide,31,9/19/2020
292,361,4,36,3,Citywide,29,9/18/2020
441,364,4,34,4,Citywide,29,9/17/2020
456,348,4,46,6,Citywide,28,9/16/2020
415,333,3,30,3,Citywide,25,9/15/2020
461,330,3,32,5,Citywide,25,9/14/2020
263,295,3,17,3,Citywide,23,9/13/2020
202,287,3,11,4,Citywide,25,9/12/2020
313,280,3,32,4,Citywide,27,9/11/2020
323,268,3,25,3,Citywide,27,9/10/2020
353,261,3,31,2,Citywide,26,9/9/2020
393,250,3,26,2,Citywide,25,9/8/2020
217,235,4,20,0,Citywide,24,9/7/2020
207,249,4,31,7,Citywide,27,9/6/2020
156,246,3,22,3,Citywide,26,9/5/2020
230,242,3,31,5,Citywide,26,9/4/2020
273,250,3,18,3,Citywide,25,9/3/2020
271,250,3,28,4,Citywide,26,9/2/2020
294,256,3,20,3,Citywide,26,9/1/2020
315,254,3,42,1,Citywide,29,8/31/2020
186,252,4,20,4,Citywide,28,8/30/2020
128,246,4,22,2,Citywide,29,8/29/2020
280,248,4,22,4,Citywide,29,8/28/2020
274,244,4,31,1,Citywide,31,8/27/2020
313,237,5,27,6,Citywide,31,8/26/2020
283,229,4,40,3,Citywide,32,8/25/2020
297,229,4,36,8,Citywide,32,8/24/2020
150,234,4,22,3,Citywide,32,8/23/2020
136,233,4,27,6,Citywide,32,8/22/2020
252,235,4,31,3,Citywide,31,8/21/2020
227,238,4,36,7,Citywide,32,8/20/2020
257,245,3,35,1,Citywide,33,8/19/2020
283,254,3,39,1,Citywide,32,8/18/2020
333,251,3,34,5,Citywide,30,8/17/2020
140,248,3,21,5,Citywide,31,8/16/2020
151,247,3,23,4,Citywide,32,8/15/2020
277,249,3,38,2,Citywide,31,8/14/2020
276,246,3,38,3,Citywide,29,8/13/2020
320,247,3,30,1,Citywide,29,8/12/2020
263,244,4,25,4,Citywide,30,8/11/2020
312,233,4,41,5,Citywide,31,8/10/2020
133,238,4,27,3,Citywide,30,8/9/2020
160,239,3,20,4,Citywide,31,8/8/2020
255,243,4,23,2,Citywide,32,8/7/2020
288,244,4,34,5,Citywide,34,8/6/2020
298,242,4,39,5,Citywide,34,8/5/2020
187,240,4,32,4,Citywide,33,8/4/2020
348,258,5,38,2,Citywide,34,8/3/2020
135,253,5,33,2,Citywide,34,8/2/2020
189,254,6,27,6,Citywide,32,8/1/2020
262,249,6,34,3,Citywide,34,7/31/2020
274,254,7,36,4,Citywide,35,7/30/2020
287,259,7,30,5,Citywide,34,7/29/2020
313,265,7,37,12,Citywide,35,7/28/2020
312,269,6,38,3,Citywide,34,7/27/2020
140,281,7,25,7,Citywide,34,7/26/2020
153,286,7,36,10,Citywide,35,7/25/2020
298,295,7,40,5,Citywide,34,7/24/2020
308,312,7,32,7,Citywide,35,7/23/2020
329,327,7,40,6,Citywide,36,7/22/2020
340,342,8,24,6,Citywide,36,7/21/2020
401,351,9,38,8,Citywide,39,7/20/2020
176,363,9,38,7,Citywide,40,7/19/2020
216,370,9,26,9,Citywide,39,7/18/2020
413,376,9,49,9,Citywide,40,7/17/2020
411,361,8,34,6,Citywide,39,7/16/2020
440,358,8,44,12,Citywide,41,7/15/2020
402,357,8,43,10,Citywide,39,7/14/2020
483,366,8,49,13,Citywide,40,7/13/2020
223,358,7,26,4,Citywide,41,7/12/2020
259,349,7,34,8,Citywide,41,7/11/2020
306,329,7,44,5,Citywide,40,7/10/2020
391,318,8,46,5,Citywide,38,7/9/2020
437,322,9,34,13,Citywide,38,7/8/2020
461,316,9,47,6,Citywide,39,7/7/2020
431,313,10,54,7,Citywide,39,7/6/2020
155,314,11,28,8,Citywide,38,7/5/2020
120,321,11,30,5,Citywide,38,7/4/2020
234,333,12,30,11,Citywide,40,7/3/2020
416,345,13,46,16,Citywide,40,7/2/2020
395,328,13,38,9,Citywide,40,7/1/2020
441,326,14,44,11,Citywide,42,6/30/2020
437,317,15,47,16,Citywide,42,6/29/2020
201,312,15,32,11,Citywide,42,6/28/2020
206,308,17,42,12,Citywide,44,6/27/2020
317,308,18,33,17,Citywide,41,6/26/2020
298,314,17,42,15,Citywide,43,6/25/2020
381,325,17,53,18,Citywide,45,6/24/2020
381,322,18,44,17,Citywide,45,6/23/2020
402,327,18,48,18,Citywide,47,6/22/2020
172,324,18,43,22,Citywide,48,6/21/2020
203,325,18,26,17,Citywide,48,6/20/2020
361,324,18,45,15,Citywide,49,6/19/2020
378,331,19,57,15,Citywide,50,6/18/2020
356,329,20,50,20,Citywide,49,6/17/2020
419,330,21,61,16,Citywide,51,6/16/2020
380,330,23,52,20,Citywide,52,6/15/2020
180,340,26,46,23,Citywide,53,6/14/2020
196,342,26,35,15,Citywide,54,6/13/2020
409,349,29,52,22,Citywide,55,6/12/2020
363,348,30,50,21,Citywide,55,6/11/2020
363,370,31,63,32,Citywide,59,6/10/2020
419,392,33,65,30,Citywide,60,6/9/2020
447,414,34,62,39,Citywide,60,6/8/2020
197,448,33,54,25,Citywide,63,6/7/2020
247,452,35,37,34,Citywide,63,6/6/2020
402,467,38,55,27,Citywide,66,6/5/2020
517,500,40,75,33,Citywide,70,6/4/2020
515,519,41,74,43,Citywide,71,6/3/2020
570,551,42,62,37,Citywide,71,6/2/2020
686,620,42,81,34,Citywide,73,6/1/2020
230,588,43,60,39,Citywide,73,5/31/2020
346,622,45,54,53,Citywide,76,5/30/2020
639,637,46,85,43,Citywide,79,5/29/2020
646,694,49,79,38,Citywide,81,5/28/2020
741,755,50,76,48,Citywide,82,5/27/2020
1050,803,54,75,36,Citywide,82,5/26/2020
464,796,57,79,47,Citywide,88,5/25/2020
467,857,59,86,48,Citywide,92,5/24/2020
455,842,63,74,60,Citywide,92,5/23/2020
1036,846,66,100,66,Citywide,94,5/22/2020
1069,823,69,84,44,Citywide,98,5/21/2020
